,ID,block,trial_number,food,reaction_time,rating,fat,sugar
5340,24,choice,16,watermelon,2.31,6.0,low,high
5341,24,choice,17,cake,1.17,10.0,high,low
5342,24,choice,18,candy,1.4,8.0,high,low
5343,24,choice,19,oatmeal,3.74,10.0,high,low
5344,24,choice,20,kale,2.86,5.0,low,high
5345,24,choice,21,beef,3.4,9.0,high,high
5346,24,choice,22,rice,1.39,1.0,low,low
5347,24,choice,23,kale,2.26,3.0,low,high
5348,24,choice,24,onion rings,3.26,2.0,low,low
5349,24,choice,25,turkey,3.89,5.0,high,low
5350,24,choice,26,beef,1.7,5.0,high,high
5351,24,choice,27,milk,1.05,3.0,low,high
5352,24,choice,28,cranberries,2.14,10.0,high,low
5353,24,choice,29,bacon,2.84,9.0,low,high
5354,24,choice,30,grapes,1.1,9.0,high,high
5355,24,choice,31,donut,2.78,9.0,high,high
5356,24,choice,32,broccoli,1.79,1.0,low,high
5357,24,choice,33,donut,3.54,6.0,high,high
5358,24,choice,34,chicken,1.31,7.0,low,low
5359,24,choice,35,burger,1.68,5.0,high,high
5360,24,choice,36,nuts,2.48,7.0,low,high
5361,24,choice,37,eggs,2.59,8.0,low,low
5362,24,choice,38,mango,2.06,8.0,low,low
5363,24,choice,39,toast,1.98,3.0,high,high
5364,24,choice,40,watermelon,1.93,10.0,low,high
5365,24,choice,41,shrimp,2.49,2.0,high,high
5366,24,choice,42,bacon,0.95,1.0,low,high
5367,24,choice,43,eggs,0.56,2.0,low,low
5368,24,choice,44,steak,3.66,10.0,high,low
5369,24,choice,45,turkey,0.51,5.0,high,low
5370,24,choice,46,carrot,2.49,2.0,high,high
5371,24,choice,47,eggs,0.95,4.0,low,low
5372,24,choice,48,cereal,3.94,3.0,high,high
5373,24,choice,49,cheese,3.18,2.0,high,low
5374,24,choice,50,toast,0.85,2.0,high,high
5375,24,choice,51,soda,2.02,10.0,low,high
5376,24,choice,52,fries,3.39,1.0,low,high
5377,24,choice,53,eggs,3.15,1.0,low,low
5378,24,choice,54,watermelon,3.11,8.0,low,high
5379,24,choice,55,popcorn,,,low,low
5380,24,choice,56,cheese,3.71,10.0,high,low
5381,24,choice,57,nuts,3.49,10.0,low,high
5382,24,choice,58,turkey,1.57,3.0,high,low
5383,24,choice,59,cheese,2.08,6.0,high,low
5384,24,choice,60,milk,1.33,1.0,low,high
5385,24,choice,61,granola,1.45,10.0,low,low
5386,24,choice,62,rice,1.82,10.0,low,low
5387,24,choice,63,pizza,1.59,10.0,high,low
5388,24,choice,64,lettuce,1.48,10.0,low,high
5389,24,choice,65,avocado,3.06,6.0,low,low
5390,24,choice,66,cereal,1.14,6.0,high,high
5391,24,choice,67,broccoli,2.0,6.0,low,high
5392,24,choice,68,cereal,3.51,9.0,high,high
5393,24,choice,69,cookie,3.54,10.0,high,high
5394,24,choice,70,chicken,3.64,9.0,low,low
5395,24,choice,71,peach,1.81,9.0,high,low
5396,24,choice,72,granola,3.51,3.0,low,low
5397,24,choice,73,yogurt,1.94,6.0,low,high
5398,24,choice,74,candy,0.91,9.0,high,low
5399,24,choice,75,burger,3.76,3.0,high,high
5400,25,health,1,cereal,2.82,2.0,high,high
5401,25,health,2,peanut butter,3.99,1.0,low,low
5402,25,health,3,popcorn,3.07,6.0,low,low
5403,25,health,4,popcorn,2.85,3.0,low,low
5404,25,health,5,burger,2.28,2.0,high,high
5405,25,health,6,salmon,1.89,1.0,low,low
5406,25,health,7,turkey,2.01,9.0,high,low
5407,25,health,8,popcorn,0.58,7.0,low,low
5408,25,health,9,pizza,0.68,8.0,high,low
5409,25,health,10,tofu,2.39,4.0,low,high
5410,25,health,11,steak,2.26,3.0,high,low
5411,25,health,12,pizza,0.55,9.0,high,low
5412,25,health,13,grapes,2.47,4.0,high,high
5413,25,health,14,turkey,0.61,3.0,high,low
5414,25,health,15,banana,0.9,9.0,low,low
5415,25,health,16,apple,1.25,3.0,high,low
5416,25,health,17,apple,1.9,3.0,high,low
5417,25,health,18,peanut butter,1.16,7.0,low,low
5418,25,health,19,pear,1.56,5.0,high,high
5419,25,health,20,oatmeal,2.2,9.0,high,low
5420,25,health,21,granola,2.32,8.0,low,low
5421,25,health,22,toast,1.8,10.0,high,high
5422,25,health,23,grapes,3.95,1.0,high,high
5423,25,health,24,watermelon,1.53,1.0,low,high
5424,25,health,25,shrimp,2.72,6.0,high,high
5425,25,health,26,fries,3.1,9.0,low,high
5426,25,health,27,peanut butter,3.24,2.0,low,low
5427,25,health,28,cookie,3.1,1.0,high,high
5428,25,health,29,ice cream,1.16,3.0,high,low
5429,25,health,30,steak,1.77,10.0,high,low
5430,25,health,31,rice,3.37,10.0,low,low
5431,25,health,32,broccoli,2.12,9.0,low,high
5432,25,health,33,cake,2.28,2.0,high,low
5433,25,health,34,cucumber,,,low,high
5434,25,health,35,cucumber,3.09,10.0,low,high
5435,25,health,36,apple,2.61,10.0,high,low
5436,25,health,37,donut,1.28,6.0,high,high
5437,25,health,38,waffles,4.0,5.0,low,low
5438,25,health,39,pasta,1.89,8.0,low,high
5439,25,health,40,toast,3.49,6.0,high,high
5440,25,health,41,salmon,2.6,7.0,low,low
5441,25,health,42,nuts,0.64,2.0,low,high
5442,25,health,43,rice,2.67,5.0,low,low
5443,25,health,44,steak,1.29,4.0,high,low
5444,25,health,45,eggs,2.62,2.0,low,low
5445,25,health,46,burger,3.02,2.0,high,high
5446,25,health,47,peach,1.4,10.0,high,low
5447,25,health,48,bacon,2.32,8.0,low,high
5448,25,health,49,beef,3.38,8.0,high,high
5449,25,health,50,burger,0.62,5.0,high,high
5450,25,health,51,apple,2.29,1.0,high,low
5451,25,health,52,pear,2.23,1.0,high,high
5452,25,health,53,cookie,1.75,10.0,high,high
5453,25,health,54,donut,1.74,5.0,high,high
5454,25,health,55,burger,3.25,2.0,high,high
5455,25,health,56,mango,3.8,2.0,low,low
5456,25,health,57,soda,1.04,3.0,low,high
5457,25,health,58,milk,0.62,2.0,low,high
5458,25,health,59,cereal,1.47,8.0,high,high
5459,25,health,60,lettuce,2.24,3.0,low,high
5460,25,health,61,mango,1.88,3.0,low,low
5461,25,health,62,watermelon,0.69,5.0,low,high
5462,25,health,63,eggs,2.58,3.0,low,low
5463,25,health,64,candy,3.43,5.0,high,low
5464,25,health,65,kale,1.97,2.0,low,high
5465,25,health,66,oatmeal,3.2,5.0,high,low
5466,25,health,67,mango,1.28,8.0,low,low
5467,25,health,68,bacon,1.42,6.0,low,high
5468,25,health,69,toast,3.61,2.0,high,high
5469,25,health,70,cheese,0.8,3.0,high,low
5470,25,health,71,candy,3.36,5.0,high,low
5471,25,health,72,pasta,1.75,8.0,low,high
5472,25,health,73,beef,2.4,6.0,high,high
5473,25,health,74,ice cream,1.0,1.0,high,low
5474,25,health,75,watermelon,0.59,7.0,low,high
5475,25,taste,1,yogurt,2.57,6.0,low,high
5476,25,taste,2,beef,3.34,10.0,high,high
5477,25,taste,3,cereal,0.77,7.0,high,high
5478,25,taste,4,chocolate,3.61,2.0,high,high
5479,25,taste,5,peanut butter,3.33,7.0,low,low
5480,25,taste,6,peanut butter,2.11,1.0,low,low
5481,25,taste,7,cranberries,2.9,4.0,high,low
5482,25,taste,8,salmon,1.67,2.0,low,low
5483,25,taste,9,cheese,1.43,2.0,high,low
5484,25,taste,10,bacon,3.54,4.0,low,high
5485,25,taste,11,peanut butter,3.96,5.0,low,low
5486,25,taste,12,granola,,,low,low
5487,25,taste,13,turkey,3.86,10.0,high,low
5488,25,taste,14,pasta,2.67,6.0,low,high
5489,25,taste,15,shrimp,1.06,1.0,high,high
5490,25,taste,16,turkey,1.5,7.0,high,low
5491,25,taste,17,banana,3.28,2.0,low,low
5492,25,taste,18,kale,2.03,2.0,low,high
5493,25,taste,19,popcorn,1.1,6.0,low,low
5494,25,taste,20,chicken,1.22,2.0,low,low
5495,25,taste,21,lettuce,1.44,7.0,low,high
5496,25,taste,22,milk,3.53,4.0,low,high
5497,25,taste,23,cookie,2.12,7.0,high,high
5498,25,taste,24,avocado,2.52,2.0,low,low
5499,25,taste,25,mango,3.31,4.0,low,low
5500,25,taste,26,grapes,3.89,7.0,high,high
5501,25,taste,27,chocolate,3.06,1.0,high,high
5502,25,taste,28,cranberries,2.24,7.0,high,low
5503,25,taste,29,beef,0.62,4.0,high,high
5504,25,taste,30,cookie,3.36,2.0,high,high
5505,25,taste,31,banana,1.66,3.0,low,low
5506,25,taste,32,peanut butter,1.75,4.0,low,low
5507,25,taste,33,cranberries,1.51,3.0,high,low
5508,25,taste,34,kale,2.57,5.0,low,high
5509,25,taste,35,mango,1.43,9.0,low,low
5510,25,taste,36,grapes,1.39,7.0,high,high
5511,25,taste,37,burger,1.51,5.0,high,high
5512,25,taste,38,lettuce,1.38,4.0,low,high
5513,25,taste,39,carrot,3.42,4.0,high,high
5514,25,taste,40,shrimp,2.94,1.0,high,high
5515,25,taste,41,chicken,0.94,3.0,low,low
5516,25,taste,42,grapes,2.82,1.0,high,high
5517,25,taste,43,cheese,1.1,4.0,high,low
5518,25,taste,44,chocolate,1.37,4.0,high,high
5519,25,taste,45,waffles,3.76,10.0,low,low
5520,25,taste,46,cookie,2.58,1.0,high,high
5521,25,taste,47,cheese,0.96,1.0,high,low
5522,25,taste,48,beans,4.0,2.0,low,high
5523,25,taste,49,yogurt,0.82,7.0,low,high
5524,25,taste,50,cookie,1.2,2.0,high,high
5525,25,taste,51,cake,2.65,2.0,high,low
5526,25,taste,52,broccoli,2.11,8.0,low,high
5527,25,taste,53,peach,0.92,9.0,high,low
5528,25,taste,54,beans,2.33,2.0,low,high
5529,25,taste,55,soda,1.75,4.0,low,high
5530,25,taste,56,watermelon,0.53,3.0,low,high
5531,25,taste,57,beans,3.23,5.0,low,high
5532,25,taste,58,ice cream,2.64,3.0,high,low
5533,25,taste,59,milk,1.9,8.0,low,high
5534,25,taste,60,onion rings,3.59,10.0,low,low
5535,25,taste,61,pizza,1.02,6.0,high,low
5536,25,taste,62,cucumber,1.79,6.0,low,high
5537,25,taste,63,lettuce,1.53,5.0,low,high
5538,25,taste,64,avocado,1.39,1.0,low,low
5539,25,taste,65,milk,1.46,7.0,low,high
5540,25,taste,66,cheese,3.92,10.0,high,low
5541,25,taste,67,granola,2.56,1.0,low,low
5542,25,taste,68,broccoli,2.97,6.0,low,high
5543,25,taste,69,toast,1.88,8.0,high,high
5544,25,taste,70,carrot,0.63,3.0,high,high
5545,25,taste,71,grapes,2.65,7.0,high,high
5546,25,taste,72,rice,1.99,7.0,low,low
5547,25,taste,73,yogurt,0.93,8.0,low,high
5548,25,taste,74,grapes,0.69,5.0,high,high
5549,25,taste,75,grapes,0.76,2.0,high,high
5550,25,choice,1,donut,3.85,2.0,high,high
5551,25,choice,2,beans,2.07,4.0,low,high
5552,25,choice,3,mango,2.11,9.0,low,low
5553,25,choice,4,avocado,3.56,7.0,low,low
5554,25,choice,5,lettuce,1.79,1.0,low,high
5555,25,choice,6,broccoli,3.35,2.0,low,high
5556,25,choice,7,waffles,2.35,4.0,low,low
5557,25,choice,8,peanut butter,1.38,10.0,low,low
5558,25,choice,9,popcorn,1.09,7.0,low,low
5559,25,choice,10,syrup,2.73,9.0,low,low
5560,25,choice,11,donut,0.92,10.0,high,high
5561,25,choice,12,beef,3.14,4.0,high,high
5562,25,choice,13,donut,2.14,6.0,high,high
5563,25,choice,14,rice,1.14,8.0,low,low
5564,25,choice,15,soda,3.37,5.0,low,high
5565,25,choice,16,steak,2.66,5.0,high,low
5566,25,choice,17,turkey,2.24,1.0,high,low
5567,25,choice,18,beef,2.65,9.0,high,high
5568,25,choice,19,pasta,0.68,10.0,low,high
5569,25,choice,20,popcorn,0.73,2.0,low,low
5570,25,choice,21,ice cream,3.29,9.0,high,low
5571,25,choice,22,eggs,,,low,low
5572,25,choice,23,chicken,3.77,3.0,low,low
5573,25,choice,24,bacon,1.96,8.0,low,high
5574,25,choice,25,eggs,3.06,7.0,low,low
5575,25,choice,26,tofu,1.03,8.0,low,high
5576,25,choice,27,spinach,0.94,7.0,low,low
5577,25,choice,28,candy,4.0,7.0,high,low
5578,25,choice,29,cheese,2.99,4.0,high,low
5579,25,choice,30,cheese,3.82,1.0,high,low
5580,25,choice,31,avocado,3.0,3.0,low,low
5581,25,choice,32,beans,1.33,9.0,low,high
5582,25,choice,33,shrimp,2.65,4.0,high,high
5583,25,choice,34,spinach,3.64,2.0,low,low
5584,25,choice,35,spinach,3.23,9.0,low,low
5585,25,choice,36,cake,2.93,2.0,high,low
5586,25,choice,37,steak,0.75,4.0,high,low
5587,25,choice,38,grapes,3.94,9.0,high,high
5588,25,choice,39,apple,1.22,4.0,high,low
5589,25,choice,40,syrup,2.56,5.0,low,low
5590,25,choice,41,chocolate,0.7,3.0,high,high
5591,25,choice,42,fries,2.15,7.0,low,high
5592,25,choice,43,popcorn,2.78,4.0,low,low
5593,25,choice,44,rice,1.24,10.0,low,low
5594,25,choice,45,peanut butter,3.79,6.0,low,low
5595,25,choice,46,grapes,1.52,7.0,high,high
5596,25,choice,47,banana,2.72,5.0,low,low
5597,25,choice,48,avocado,3.96,1.0,low,low
5598,25,choice,49,chicken,3.71,5.0,low,low
5599,25,choice,50,cranberries,1.51,6.0,high,low
5600,25,choice,51,cookie,1.31,6.0,high,high
5601,25,choice,52,cake,2.43,10.0,high,low
5602,25,choice,53,carrot,1.94,3.0,high,high
5603,25,choice,54,waffles,2.78,10.0,low,low
5604,25,choice,55,granola,1.08,2.0,low,low
5605,25,choice,56,banana,2.87,8.0,low,low
5606,25,choice,57,popcorn,2.55,1.0,low,low
5607,25,choice,58,toast,2.36,10.0,high,high
5608,25,choice,59,tofu,0.97,7.0,low,high
5609,25,choice,60,burger,1.18,3.0,high,high
5610,25,choice,61,yogurt,0.61,3.0,low,high
5611,25,choice,62,onion rings,2.03,7.0,low,low
5612,25,choice,63,rice,0.84,7.0,low,low
5613,25,choice,64,pear,0.95,3.0,high,high
5614,25,choice,65,beef,2.68,7.0,high,high
5615,25,choice,66,mango,3.54,2.0,low,low
5616,25,choice,67,mango,1.27,8.0,low,low
5617,25,choice,68,beef,2.34,5.0,high,high
5618,25,choice,69,pear,1.29,1.0,high,high
5619,25,choice,70,bacon,1.84,4.0,low,high
5620,25,choice,71,lettuce,3.22,3.0,low,high
5621,25,choice,72,pizza,3.16,8.0,high,low
5622,25,choice,73,chicken,2.28,9.0,low,low
5623,25,choice,74,apple,,,high,low
5624,25,choice,75,shrimp,0.52,9.0,high,high
5625,26,health,1,cheese,2.21,5.0,high,low
5626,26,health,2,chicken,2.47,1.0,low,low
5627,26,health,3,granola,3.25,5.0,low,low
5628,26,health,4,yogurt,1.4,4.0,low,high
5629,26,health,5,candy,2.06,3.0,high,low
5630,26,health,6,beans,2.21,10.0,low,high
5631,26,health,7,cucumber,3.01,6.0,low,high
5632,26,health,8,popcorn,,,low,low
5633,26,health,9,beans,1.71,9.0,low,high
5634,26,health,10,avocado,3.84,3.0,low,low
5635,26,health,11,banana,0.78,7.0,low,low
5636,26,health,12,spinach,2.79,6.0,low,low
5637,26,health,13,beans,0.92,10.0,low,high
5638,26,health,14,grapes,3.23,7.0,high,high
5639,26,health,15,pizza,1.04,5.0,high,low
5640,26,health,16,chocolate,1.98,6.0,high,high
5641,26,health,17,lettuce,0.83,2.0,low,high
5642,26,health,18,burger,0.6,5.0,high,high
5643,26,health,19,donut,2.14,7.0,high,high
5644,26,health,20,watermelon,2.06,5.0,low,high
5645,26,health,21,soda,2.51,7.0,low,high
5646,26,health,22,mango,1.51,2.0,low,low
5647,26,health,23,waffles,1.42,4.0,low,low
5648,26,health,24,pasta,2.68,4.0,low,high
5649,26,health,25,burger,1.1,3.0,high,high
5650,26,health,26,toast,2.72,4.0,high,high
5651,26,health,27,soda,2.24,2.0,low,high
5652,26,health,28,shrimp,3.49,1.0,high,high
5653,26,health,29,cookie,3.24,1.0,high,high
5654,26,health,30,ice cream,1.17,7.0,high,low
5655,26,health,31,watermelon,1.3,5.0,low,high
5656,26,health,32,apple,0.53,10.0,high,low
5657,26,health,33,watermelon,2.84,9.0,low,high
5658,26,health,34,broccoli,3.84,3.0,low,high
5659,26,health,35,turkey,0.96,2.0,high,low
5660,26,health,36,lettuce,2.38,8.0,low,high
5661,26,health,37,spinach,1.31,10.0,low,low
5662,26,health,38,tofu,0.59,4.0,low,high
5663,26,health,39,lettuce,1.69,10.0,low,high
5664,26,health,40,syrup,3.45,10.0,low,low
5665,26,health,41,grapes,3.28,8.0,high,high
5666,26,health,42,chicken,1.29,4.0,low,low
5667,26,health,43,turkey,2.87,10.0,high,low
5668,26,health,44,watermelon,3.02,1.0,low,high
5669,26,health,45,popcorn,2.23,3.0,low,low
5670,26,health,46,grapes,2.45,1.0,high,high
5671,26,health,47,lettuce,2.57,9.0,low,high
5672,26,health,48,onion rings,1.53,2.0,low,low
5673,26,health,49,peanut butter,2.74,2.0,low,low
5674,26,health,50,fries,1.99,8.0,low,high
5675,26,health,51,chicken,2.71,4.0,low,low
5676,26,health,52,lettuce,2.25,3.0,low,high
5677,26,health,53,yogurt,1.34,6.0,low,high
5678,26,health,54,nuts,3.72,5.0,low,high
5679,26,health,55,yogurt,1.89,10.0,low,high
5680,26,health,56,syrup,3.33,1.0,low,low
5681,26,health,57,cookie,3.83,5.0,high,high
5682,26,health,58,pear,1.06,6.0,high,high
5683,26,health,59,pizza,3.25,3.0,high,low
5684,26,health,60,pasta,2.71,10.0,low,high
5685,26,health,61,ice cream,1.13,10.0,high,low
5686,26,health,62,cookie,2.32,10.0,high,high
5687,26,health,63,steak,2.46,3.0,high,low
5688,26,health,64,apple,3.58,4.0,high,low
5689,26,health,65,syrup,3.46,9.0,low,low
5690,26,health,66,cake,1.16,7.0,high,low
5691,26,health,67,cucumber,1.16,3.0,low,high
5692,26,health,68,tofu,3.04,1.0,low,high
5693,26,health,69,cucumber,2.79,4.0,low,high
5694,26,health,70,cookie,3.65,9.0,high,high
5695,26,health,71,donut,1.08,5.0,high,high
5696,26,health,72,cookie,1.79,1.0,high,high
5697,26,health,73,apple,2.24,4.0,high,low
5698,26,health,74,cranberries,2.2,7.0,high,low
5699,26,health,75,cake,0.63,2.0,high,low
5700,26,taste,1,steak,2.22,2.0,high,low
5701,26,taste,2,cranberries,1.12,8.0,high,low
5702,26,taste,3,lettuce,2.78,7.0,low,high
5703,26,taste,4,pizza,2.96,1.0,high,low
5704,26,taste,5,waffles,3.62,1.0,low,low
5705,26,taste,6,cucumber,2.44,7.0,low,high
5706,26,taste,7,pasta,0.73,9.0,low,high
5707,26,taste,8,toast,1.37,7.0,high,high
5708,26,taste,9,eggs,0.72,7.0,low,low
5709,26,taste,10,pasta,3.02,4.0,low,high
5710,26,taste,11,grapes,,,high,high
5711,26,taste,12,candy,2.14,6.0,high,low
5712,26,taste,13,granola,3.69,6.0,low,low
5713,26,taste,14,peanut butter,1.75,4.0,low,low
5714,26,taste,15,candy,3.38,4.0,high,low
5715,26,taste,16,watermelon,3.98,6.0,low,high
5716,26,taste,17,apple,2.53,7.0,high,low
5717,26,taste,18,donut,2.02,3.0,high,high
5718,26,taste,19,cookie,3.06,2.0,high,high
5719,26,taste,20,candy,1.77,3.0,high,low
5720,26,taste,21,spinach,1.25,3.0,low,low
5721,26,taste,22,cake,0.81,6.0,high,low
5722,26,taste,23,granola,1.42,10.0,low,low
5723,26,taste,24,avocado,0.87,5.0,low,low
5724,26,taste,25,mango,3.36,10.0,low,low
5725,26,taste,26,salmon,1.78,7.0,low,low
5726,26,taste,27,donut,2.72,5.0,high,high
5727,26,taste,28,fries,0.64,4.0,low,high
5728,26,taste,29,toast,1.27,9.0,high,high
5729,26,taste,30,pizza,3.79,5.0,high,low
5730,26,taste,31,fries,0.7,5.0,low,high
5731,26,taste,32,milk,3.89,3.0,low,high
5732,26,taste,33,bacon,1.48,2.0,low,high
5733,26,taste,34,cake,2.54,7.0,high,low
5734,26,taste,35,pasta,0.84,6.0,low,high
5735,26,taste,36,yogurt,0.52,10.0,low,high
5736,26,taste,37,mango,0.98,8.0,low,low
5737,26,taste,38,onion rings,3.77,6.0,low,low
5738,26,taste,39,peanut butter,3.27,3.0,low,low
5739,26,taste,40,peach,2.9,10.0,high,low
5740,26,taste,41,milk,1.08,4.0,low,high
5741,26,taste,42,beans,2.31,5.0,low,high
5742,26,taste,43,nuts,3.62,3.0,low,high
5743,26,taste,44,beef,1.67,7.0,high,high
5744,26,taste,45,granola,2.67,1.0,low,low
5745,26,taste,46,chicken,1.21,9.0,low,low
5746,26,taste,47,pasta,0.66,2.0,low,high
5747,26,taste,48,soda,0.83,6.0,low,high
5748,26,taste,49,pizza,3.36,8.0,high,low
5749,26,taste,50,nuts,1.08,6.0,low,high
5750,26,taste,51,cake,0.53,6.0,high,low
5751,26,taste,52,turkey,2.25,8.0,high,low
5752,26,taste,53,grapes,2.56,9.0,high,high
5753,26,taste,54,shrimp,1.89,10.0,high,high
5754,26,taste,55,lettuce,3.46,8.0,low,high
5755,26,taste,56,lettuce,3.53,6.0,low,high
5756,26,taste,57,steak,2.27,5.0,high,low
5757,26,taste,58,mango,0.64,5.0,low,low
5758,26,taste,59,candy,3.85,10.0,high,low
5759,26,taste,60,chocolate,1.75,4.0,high,high
5760,26,taste,61,grapes,3.25,5.0,high,high
5761,26,taste,62,carrot,0.9,4.0,high,high
5762,26,taste,63,banana,0.58,8.0,low,low
5763,26,taste,64,apple,0.68,1.0,high,low
5764,26,taste,65,toast,1.1,7.0,high,high
5765,26,taste,66,waffles,3.35,6.0,low,low
5766,26,taste,67,cranberries,2.94,7.0,high,low
5767,26,taste,68,rice,3.13,7.0,low,low
5768,26,taste,69,steak,2.96,8.0,high,low
5769,26,taste,70,avocado,2.56,7.0,low,low
5770,26,taste,71,milk,3.69,1.0,low,high
5771,26,taste,72,eggs,3.75,7.0,low,low
5772,26,taste,73,carrot,3.76,2.0,high,high
5773,26,taste,74,onion rings,2.28,5.0,low,low
5774,26,taste,75,candy,3.41,8.0,high,low
5775,26,choice,1,grapes,0.73,2.0,high,high
5776,26,choice,2,bacon,1.38,7.0,low,high
5777,26,choice,3,lettuce,3.08,2.0,low,high
5778,26,choice,4,rice,1.78,8.0,low,low
5779,26,choice,5,chicken,3.79,4.0,low,low
5780,26,choice,6,fries,1.73,8.0,low,high
5781,26,choice,7,cake,3.27,5.0,high,low
5782,26,choice,8,cereal,1.71,1.0,high,high
5783,26,choice,9,cereal,2.33,10.0,high,high
5784,26,choice,10,granola,3.9,9.0,low,low
5785,26,choice,11,cookie,3.64,6.0,high,high
5786,26,choice,12,steak,1.74,5.0,high,low
5787,26,choice,13,pasta,2.65,1.0,low,high
5788,26,choice,14,chocolate,1.85,8.0,high,high
5789,26,choice,15,milk,3.87,9.0,low,high
5790,26,choice,16,popcorn,1.25,6.0,low,low
5791,26,choice,17,oatmeal,1.5,1.0,high,low
5792,26,choice,18,bacon,0.56,1.0,low,high
5793,26,choice,19,mango,0.75,10.0,low,low
5794,26,choice,20,cake,1.01,9.0,high,low
5795,26,choice,21,cucumber,2.43,8.0,low,high
5796,26,choice,22,cake,3.95,4.0,high,low
5797,26,choice,23,chocolate,2.07,6.0,high,high
5798,26,choice,24,donut,2.92,7.0,high,high
5799,26,choice,25,cucumber,1.3,1.0,low,high
5800,26,choice,26,shrimp,0.71,8.0,high,high
5801,26,choice,27,cucumber,2.85,10.0,low,high
5802,26,choice,28,broccoli,1.46,8.0,low,high
5803,26,choice,29,pizza,3.99,3.0,high,low
5804,26,choice,30,candy,1.6,4.0,high,low
5805,26,choice,31,banana,2.92,10.0,low,low
5806,26,choice,32,carrot,,,high,high
5807,26,choice,33,chicken,3.18,8.0,low,low
5808,26,choice,34,granola,0.83,6.0,low,low
5809,26,choice,35,beans,3.2,4.0,low,high
5810,26,choice,36,yogurt,1.0,8.0,low,high
5811,26,choice,37,bacon,1.09,8.0,low,high
5812,26,choice,38,cucumber,3.6,4.0,low,high
5813,26,choice,39,grapes,3.26,7.0,high,high
5814,26,choice,40,bacon,1.94,3.0,low,high
5815,26,choice,41,broccoli,1.62,2.0,low,high
5816,26,choice,42,burger,0.61,1.0,high,high
5817,26,choice,43,kale,1.5,7.0,low,high
5818,26,choice,44,apple,3.15,3.0,high,low
5819,26,choice,45,toast,2.03,9.0,high,high
5820,26,choice,46,granola,3.83,6.0,low,low
5821,26,choice,47,shrimp,0.93,1.0,high,high
5822,26,choice,48,shrimp,2.4,6.0,high,high
5823,26,choice,49,syrup,2.07,7.0,low,low
5824,26,choice,50,cucumber,1.87,4.0,low,high
5825,26,choice,51,turkey,3.17,8.0,high,low
5826,26,choice,52,broccoli,2.25,5.0,low,high
5827,26,choice,53,rice,1.81,10.0,low,low
5828,26,choice,54,cookie,1.52,8.0,high,high
5829,26,choice,55,granola,1.84,4.0,low,low
5830,26,choice,56,beef,3.64,2.0,high,high
5831,26,choice,57,cheese,1.63,1.0,high,low
5832,26,choice,58,mango,0.82,9.0,low,low
5833,26,choice,59,mango,3.63,1.0,low,low
5834,26,choice,60,rice,3.83,8.0,low,low
5835,26,choice,61,cucumber,1.17,8.0,low,high
5836,26,choice,62,candy,1.51,7.0,high,low
5837,26,choice,63,yogurt,3.19,7.0,low,high
5838,26,choice,64,grapes,2.27,1.0,high,high
5839,26,choice,65,cucumber,1.96,3.0,low,high
5840,26,choice,66,carrot,0.98,1.0,high,high
5841,26,choice,67,pizza,1.5,6.0,high,low
5842,26,choice,68,cereal,1.86,1.0,high,high
5843,26,choice,69,grapes,3.4,8.0,high,high
5844,26,choice,70,burger,0.66,2.0,high,high
5845,26,choice,71,eggs,1.25,7.0,low,low
5846,26,choice,72,spinach,2.84,1.0,low,low
5847,26,choice,73,banana,3.03,9.0,low,low
5848,26,choice,74,oatmeal,1.79,1.0,high,low
5849,26,choice,75,cake,2.05,9.0,high,low
5850,27,health,1,soda,3.12,5.0,low,high
5851,27,health,2,shrimp,0.79,10.0,high,high
5852,27,health,3,peanut butter,2.35,6.0,low,low
